,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (Observed),Christmas Day (Observed)_lower,Christmas Day (Observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (Observed),Independence Day (Observed)_lower,Independence Day (Observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,"Martin Luther King, Jr. Day","Martin Luther King, Jr. Day_lower","Martin Luther King, Jr. Day_upper",Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (Observed),New Year's Day (Observed)_lower,New Year's Day (Observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (Observed),Veterans Day (Observed)_lower,Veterans Day (Observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
20,2014-08-11,17101.460265570666,16192.628384669646,17520.957488792035,17101.460265570666,17101.460265570666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-275.9871888918763,-275.9871888918763,-275.9871888918763,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-48.65709570808959,-48.65709570808959,-48.65709570808959,336.1036309272306,336.1036309272306,336.1036309272306,0.0,0.0,0.0,16825.47307667879
21,2014-08-12,17111.432825534503,16238.474644713773,17415.915429101573,17111.432825534503,17111.432825534503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-254.7008547944928,-254.7008547944928,-254.7008547944928,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-15.769578596100095,-15.769578596100095,-15.769578596100095,324.50244791262463,324.50244791262463,324.50244791262463,0.0,0.0,0.0,16856.73197074001
22,2014-08-13,17121.405385498343,16179.328298192473,17446.05278084508,17121.405385498343,17121.405385498343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-270.1870058490596,-270.1870058490596,-270.1870058490596,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-20.805314815427256,-20.805314815427256,-20.805314815427256,314.05203307738503,314.05203307738503,314.05203307738503,0.0,0.0,0.0,16851.218379649283
23,2014-08-14,17131.37794546218,16196.647316665383,17461.225237163126,17131.37794546218,17131.37794546218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-287.218617398015,-287.218617398015,-287.218617398015,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-28.444433064355785,-28.444433064355785,-28.444433064355785,304.6595397773582,304.6595397773582,304.6595397773582,0.0,0.0,0.0,16844.159328064165
24,2014-08-15,17141.350505426013,16245.565101677012,17500.20928469794,17141.350505426013,17141.350505426013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-294.41544279529614,-294.41544279529614,-294.41544279529614,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-27.181985819686133,-27.181985819686133,-27.181985819686133,296.2002671354074,296.2002671354074,296.2002671354074,0.0,0.0,0.0,16846.935062630717
25,2014-08-18,17171.268185317524,16211.132838340323,17515.861424886054,17171.268185317524,17171.268185317524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-337.2529012144282,-337.2529012144282,-337.2529012144282,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-48.657095708083105,-48.657095708083105,-48.657095708083105,274.83791860467227,274.83791860467227,274.83791860467227,0.0,0.0,0.0,16834.015284103094
26,2014-08-19,17181.24074528136,16266.660036682291,17505.702329918757,17181.24074528136,17181.24074528136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-310.73633195959604,-310.73633195959604,-310.73633195959604,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-15.769578596167554,-15.769578596167554,-15.769578596167554,268.4669707475889,268.4669707475889,268.4669707475889,0.0,0.0,0.0,16870.504413321763
27,2014-08-20,17191.213305245197,16218.748033177597,17485.83520989828,17191.213305245197,17191.213305245197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-322.06616356661135,-322.06616356661135,-322.06616356661135,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-20.805314815422808,-20.805314815422808,-20.805314815422808,262.1728753598288,262.1728753598288,262.1728753598288,0.0,0.0,0.0,16869.147141678586
28,2014-08-21,17201.185865209034,16206.165492953485,17478.198487631533,17201.185865209034,17201.185865209034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-336.0880372472938,-336.0880372472938,-336.0880372472938,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-28.44443306430896,-28.44443306430896,-28.44443306430896,255.79011992803254,255.79011992803254,255.79011992803254,0.0,0.0,0.0,16865.09782796174
29,2014-08-22,17211.158425172867,16301.047085526523,17521.692520031564,17211.158425172867,17211.158425172867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-341.4440968577209,-341.4440968577209,-341.4440968577209,-563.4337241110173,-563.4337241110173,-563.4337241110173,0.0,0.0,0.0,-27.181985819597664,-27.181985819597664,-27.181985819597664,249.1716130728941,249.1716130728941,249.1716130728941,0.0,0.0,0.0,16869.714328315145
